time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12
0.499,0.0667411,0.108253,0.316741,0.108253,0.566741,0.108253,0.191741,0.324759,0.441741,0.324759,0.691741,0.324759,0.0667411,0.541266,0.316741,0.541266,0.566741,0.541266,0.191741,0.757772,0.441741,0.757772,0.691741,0.757772
0.5,0.066757,0.108253,0.316757,0.108253,0.566757,0.108253,0.191757,0.32476,0.441757,0.32476,0.691757,0.32476,0.066757,0.541266,0.316757,0.541266,0.566757,0.541266,0.191757,0.757772,0.441757,0.757772,0.691757,0.757772
0.501,0.0667727,0.108253,0.316773,0.108253,0.566773,0.108253,0.191773,0.32476,0.441773,0.32476,0.691773,0.32476,0.0667727,0.541266,0.316773,0.541266,0.566773,0.541266,0.191773,0.757772,0.441773,0.757772,0.691773,0.757772
0.502,0.0667884,0.108253,0.316788,0.108253,0.566789,0.108253,0.191788,0.324759,0.441789,0.324759,0.691789,0.324759,0.0667884,0.541266,0.316788,0.541266,0.566789,0.541266,0.191788,0.757772,0.441789,0.757772,0.691789,0.757772
0.503,0.0668042,0.108253,0.316804,0.108253,0.566804,0.108253,0.191804,0.324759,0.441804,0.324759,0.691804,0.324759,0.0668042,0.541266,0.316804,0.541266,0.566804,0.541266,0.191804,0.757772,0.441804,0.757772,0.691804,0.757772
0.504,0.0668201,0.108253,0.31682,0.108253,0.56682,0.108253,0.19182,0.32476,0.44182,0.32476,0.69182,0.32476,0.0668201,0.541266,0.31682,0.541266,0.56682,0.541266,0.19182,0.757772,0.44182,0.757772,0.69182,0.757772
0.505,0.066836,0.108253,0.316836,0.108253,0.566836,0.108253,0.191836,0.32476,0.441836,0.32476,0.691836,0.32476,0.066836,0.541266,0.316836,0.541266,0.566836,0.541266,0.191836,0.757772,0.441836,0.757772,0.691836,0.757772
0.506,0.0668517,0.108253,0.316852,0.108253,0.566852,0.108253,0.191852,0.324759,0.441852,0.324759,0.691852,0.324759,0.0668517,0.541266,0.316852,0.541266,0.566852,0.541266,0.191852,0.757772,0.441852,0.757772,0.691852,0.757772
0.507,0.0668676,0.108253,0.316868,0.108253,0.566868,0.108253,0.191868,0.324759,0.441868,0.324759,0.691868,0.324759,0.0668676,0.541266,0.316868,0.541266,0.566868,0.541266,0.191868,0.757772,0.441868,0.757772,0.691868,0.757772
0.508,0.0668837,0.108253,0.316884,0.108253,0.566884,0.108253,0.191884,0.32476,0.441884,0.32476,0.691884,0.32476,0.0668837,0.541266,0.316884,0.541266,0.566884,0.541266,0.191884,0.757772,0.441884,0.757772,0.691884,0.757772
0.509,0.0668996,0.108253,0.3169,0.108253,0.5669,0.108253,0.1919,0.32476,0.4419,0.32476,0.6919,0.32476,0.0668996,0.541266,0.3169,0.541266,0.5669,0.541266,0.1919,0.757772,0.4419,0.757772,0.6919,0.757772
0.51,0.0669155,0.108253,0.316915,0.108253,0.566916,0.108253,0.191915,0.324759,0.441916,0.324759,0.691916,0.324759,0.0669155,0.541266,0.316915,0.541266,0.566916,0.541266,0.191915,0.757772,0.441916,0.757772,0.691916,0.757772
0.511,0.0669315,0.108253,0.316931,0.108253,0.566932,0.108253,0.191931,0.324759,0.441932,0.324759,0.691932,0.324759,0.0669314,0.541266,0.316931,0.541266,0.566932,0.541266,0.191931,0.757772,0.441932,0.757772,0.691932,0.757772
0.512,0.0669476,0.108253,0.316948,0.108253,0.566948,0.108253,0.191948,0.32476,0.441948,0.32476,0.691948,0.32476,0.0669476,0.541266,0.316948,0.541266,0.566948,0.541266,0.191948,0.757772,0.441948,0.757772,0.691948,0.757772
0.513,0.0669636,0.108253,0.316964,0.108253,0.566964,0.108253,0.191964,0.32476,0.441964,0.32476,0.691964,0.32476,0.0669636,0.541266,0.316964,0.541266,0.566964,0.541266,0.191964,0.757772,0.441964,0.757772,0.691964,0.757772
0.514,0.0669796,0.108253,0.31698,0.108253,0.56698,0.108253,0.19198,0.324759,0.44198,0.324759,0.69198,0.324759,0.0669796,0.541266,0.31698,0.541266,0.56698,0.541266,0.19198,0.757772,0.44198,0.757772,0.69198,0.757772
0.515,0.0669957,0.108253,0.316996,0.108253,0.566996,0.108253,0.191996,0.324759,0.441996,0.324759,0.691996,0.324759,0.0669957,0.541266,0.316996,0.541266,0.566996,0.541266,0.191996,0.757772,0.441996,0.757772,0.691996,0.757772
0.516,0.0670119,0.108253,0.317012,0.108253,0.567012,0.108253,0.192012,0.32476,0.442012,0.32476,0.692012,0.32476,0.0670119,0.541266,0.317012,0.541266,0.567012,0.541266,0.192012,0.757772,0.442012,0.757772,0.692012,0.757772
0.517,0.067028,0.108253,0.317028,0.108253,0.567028,0.108253,0.192028,0.32476,0.442028,0.32476,0.692028,0.32476,0.067028,0.541266,0.317028,0.541266,0.567028,0.541266,0.192028,0.757772,0.442028,0.757772,0.692028,0.757772
0.518,0.0670441,0.108253,0.317044,0.108253,0.567044,0.108253,0.192044,0.324759,0.442044,0.324759,0.692044,0.324759,0.0670441,0.541266,0.317044,0.541266,0.567044,0.541266,0.192044,0.757772,0.442044,0.757772,0.692044,0.757772
0.519,0.0670603,0.108253,0.31706,0.108253,0.56706,0.108253,0.19206,0.324759,0.44206,0.324759,0.69206,0.324759,0.0670603,0.541266,0.31706,0.541266,0.56706,0.541266,0.19206,0.757772,0.44206,0.757772,0.69206,0.757772
0.52,0.0670766,0.108253,0.317077,0.108253,0.567077,0.108253,0.192077,0.32476,0.442077,0.32476,0.692077,0.32476,0.0670766,0.541266,0.317077,0.541266,0.567077,0.541266,0.192077,0.757772,0.442077,0.757772,0.692077,0.757772
0.521,0.0670928,0.108253,0.317093,0.108253,0.567093,0.108253,0.192093,0.32476,0.442093,0.32476,0.692093,0.32476,0.0670928,0.541266,0.317093,0.541266,0.567093,0.541266,0.192093,0.757772,0.442093,0.757772,0.692093,0.757772
0.522,0.0671089,0.108253,0.317109,0.108253,0.567109,0.108253,0.192109,0.324759,0.442109,0.324759,0.692109,0.324759,0.0671089,0.541266,0.317109,0.541266,0.567109,0.541266,0.192109,0.757772,0.442109,0.757772,0.692109,0.757772
0.523,0.0671252,0.108253,0.317125,0.108253,0.567125,0.108253,0.192125,0.324759,0.442125,0.324759,0.692125,0.324759,0.0671252,0.541266,0.317125,0.541266,0.567125,0.541266,0.192125,0.757772,0.442125,0.757772,0.692125,0.757772
0.524,0.0671416,0.108253,0.317142,0.108253,0.567142,0.108253,0.192142,0.32476,0.442142,0.32476,0.692142,0.32476,0.0671416,0.541266,0.317142,0.541266,0.567142,0.541266,0.192142,0.757772,0.442142,0.757772,0.692142,0.757772
0.525,0.067158,0.108253,0.317158,0.108253,0.567158,0.108253,0.192158,0.32476,0.442158,0.32476,0.692158,0.32476,0.067158,0.541266,0.317158,0.541266,0.567158,0.541266,0.192158,0.757772,0.442158,0.757772,0.692158,0.757772
0.526,0.0671742,0.108253,0.317174,0.108253,0.567174,0.108253,0.192174,0.324759,0.442174,0.324759,0.692174,0.324759,0.0671742,0.541266,0.317174,0.541266,0.567174,0.541266,0.192174,0.757772,0.442174,0.757772,0.692174,0.757772
0.527,0.0671906,0.108253,0.317191,0.108253,0.567191,0.108253,0.192191,0.324759,0.442191,0.324759,0.692191,0.324759,0.0671906,0.541266,0.317191,0.541266,0.567191,0.541266,0.192191,0.757772,0.442191,0.757772,0.692191,0.757772
0.528,0.0672071,0.108253,0.317207,0.108253,0.567207,0.108253,0.192207,0.32476,0.442207,0.32476,0.692207,0.32476,0.0672071,0.541266,0.317207,0.541266,0.567207,0.541266,0.192207,0.757772,0.442207,0.757772,0.692207,0.757772
0.529,0.0672235,0.108253,0.317224,0.108253,0.567223,0.108253,0.192224,0.32476,0.442223,0.32476,0.692223,0.32476,0.0672235,0.541266,0.317224,0.541266,0.567223,0.541266,0.192224,0.757772,0.442223,0.757772,0.692223,0.757772
0.53,0.0672398,0.108253,0.31724,0.108253,0.56724,0.108253,0.19224,0.324759,0.44224,0.324759,0.69224,0.324759,0.0672398,0.541266,0.31724,0.541266,0.56724,0.541266,0.19224,0.757772,0.44224,0.757772,0.69224,0.757772
0.531,0.0672563,0.108253,0.317256,0.108253,0.567256,0.108253,0.192256,0.324759,0.442257,0.324759,0.692257,0.324759,0.0672563,0.541266,0.317256,0.541266,0.567256,0.541266,0.192256,0.757772,0.442256,0.757772,0.692256,0.757772
0.532,0.0672729,0.108253,0.317273,0.108253,0.567273,0.108253,0.192273,0.32476,0.442273,0.32476,0.692273,0.32476,0.0672729,0.541266,0.317273,0.541266,0.567273,0.541266,0.192273,0.757772,0.442273,0.757772,0.692273,0.757772
0.533,0.0672894,0.108253,0.317289,0.108253,0.567289,0.108253,0.192289,0.32476,0.442289,0.32476,0.692289,0.32476,0.0672894,0.541266,0.317289,0.541266,0.567289,0.541266,0.192289,0.757772,0.442289,0.757772,0.692289,0.757772
0.534,0.0673059,0.108253,0.317306,0.108253,0.567306,0.108253,0.192306,0.324759,0.442306,0.324759,0.692306,0.324759,0.0673059,0.541266,0.317306,0.541266,0.567306,0.541266,0.192306,0.757772,0.442306,0.757772,0.692306,0.757772
0.535,0.0673224,0.108253,0.317322,0.108253,0.567323,0.108253,0.192322,0.324759,0.442323,0.324759,0.692323,0.324759,0.0673224,0.541266,0.317322,0.541266,0.567323,0.541266,0.192322,0.757772,0.442323,0.757772,0.692323,0.757772
0.536,0.0673391,0.108253,0.317339,0.108253,0.567339,0.108253,0.192339,0.32476,0.442339,0.32476,0.692339,0.32476,0.0673391,0.541266,0.317339,0.541266,0.567339,0.541266,0.192339,0.757772,0.442339,0.757772,0.692339,0.757772
0.537,0.0673557,0.108253,0.317356,0.108253,0.567356,0.108253,0.192356,0.32476,0.442356,0.32476,0.692356,0.32476,0.0673557,0.541266,0.317356,0.541266,0.567356,0.541266,0.192356,0.757772,0.442356,0.757772,0.692356,0.757772
0.538,0.0673723,0.108253,0.317372,0.108253,0.567372,0.108253,0.192372,0.324759,0.442372,0.324759,0.692372,0.324759,0.0673722,0.541266,0.317372,0.541266,0.567372,0.541266,0.192372,0.757772,0.442372,0.757772,0.692372,0.757772
0.539,0.0673889,0.108253,0.317389,0.108253,0.567389,0.108253,0.192389,0.324759,0.442389,0.324759,0.692389,0.324759,0.0673889,0.541266,0.317389,0.541266,0.567389,0.541266,0.192389,0.757772,0.442389,0.757772,0.692389,0.757772
0.54,0.0674057,0.108253,0.317406,0.108253,0.567406,0.108253,0.192406,0.32476,0.442406,0.32476,0.692406,0.32476,0.0674057,0.541266,0.317406,0.541266,0.567406,0.541266,0.192406,0.757772,0.442406,0.757772,0.692406,0.757772
0.541,0.0674224,0.108253,0.317422,0.108253,0.567422,0.108253,0.192422,0.32476,0.442422,0.32476,0.692422,0.32476,0.0674224,0.541266,0.317422,0.541266,0.567422,0.541266,0.192422,0.757772,0.442422,0.757772,0.692422,0.757772
0.542,0.067439,0.108253,0.317439,0.108253,0.567439,0.108253,0.192439,0.324759,0.442439,0.324759,0.692439,0.324759,0.067439,0.541266,0.317439,0.541266,0.567439,0.541266,0.192439,0.757772,0.442439,0.757772,0.692439,0.757772
0.543,0.0674558,0.108253,0.317456,0.108253,0.567456,0.108253,0.192456,0.324759,0.442456,0.324759,0.692456,0.324759,0.0674558,0.541266,0.317456,0.541266,0.567456,0.541266,0.192456,0.757772,0.442456,0.757772,0.692456,0.757772
0.544,0.0674726,0.108253,0.317473,0.108253,0.567473,0.108253,0.192473,0.32476,0.442473,0.32476,0.692473,0.32476,0.0674726,0.541266,0.317473,0.541266,0.567473,0.541266,0.192473,0.757772,0.442473,0.757772,0.692473,0.757772
0.545,0.0674894,0.108253,0.317489,0.108253,0.567489,0.108253,0.192489,0.32476,0.442489,0.32476,0.692489,0.32476,0.0674894,0.541266,0.317489,0.541266,0.567489,0.541266,0.192489,0.757772,0.442489,0.757772,0.692489,0.757772
0.546,0.0675062,0.108253,0.317506,0.108253,0.567506,0.108253,0.192506,0.324759,0.442506,0.324759,0.692506,0.324759,0.0675061,0.541266,0.317506,0.541266,0.567506,0.541266,0.192506,0.757772,0.442506,0.757772,0.692506,0.757772
0.547,0.067523,0.108253,0.317523,0.108253,0.567523,0.108253,0.192523,0.324759,0.442523,0.324759,0.692523,0.324759,0.067523,0.541266,0.317523,0.541266,0.567523,0.541266,0.192523,0.757772,0.442523,0.757772,0.692523,0.757772
0.548,0.06754,0.108253,0.31754,0.108253,0.56754,0.108253,0.19254,0.32476,0.44254,0.32476,0.69254,0.32476,0.06754,0.541266,0.31754,0.541266,0.56754,0.541266,0.19254,0.757772,0.44254,0.757772,0.69254,0.757772
0.549,0.0675569,0.108253,0.317557,0.108253,0.567557,0.108253,0.192557,0.32476,0.442557,0.32476,0.692557,0.32476,0.0675569,0.541266,0.317557,0.541266,0.567557,0.541266,0.192557,0.757772,0.442557,0.757772,0.692557,0.757772
0.55,0.0675737,0.108253,0.317574,0.108253,0.567574,0.108253,0.192574,0.324759,0.442574,0.324759,0.692574,0.324759,0.0675737,0.541266,0.317574,0.541266,0.567574,0.541266,0.192574,0.757772,0.442574,0.757772,0.692574,0.757772
0.551,0.0675906,0.108253,0.317591,0.108253,0.567591,0.108253,0.192591,0.324759,0.442591,0.324759,0.692591,0.324759,0.0675906,0.541266,0.317591,0.541266,0.567591,0.541266,0.192591,0.757772,0.442591,0.757772,0.692591,0.757772
0.552,0.0676077,0.108253,0.317608,0.108253,0.567608,0.108253,0.192608,0.32476,0.442608,0.32476,0.692608,0.32476,0.0676077,0.541266,0.317608,0.541266,0.567608,0.541266,0.192608,0.757772,0.442608,0.757772,0.692608,0.757772
0.553,0.0676246,0.108253,0.317625,0.108253,0.567625,0.108253,0.192625,0.32476,0.442625,0.32476,0.692625,0.32476,0.0676246,0.541266,0.317625,0.541266,0.567625,0.541266,0.192625,0.757772,0.442625,0.757772,0.692625,0.757772
0.554,0.0676415,0.108253,0.317642,0.108253,0.567642,0.108253,0.192642,0.324759,0.442642,0.324759,0.692642,0.324759,0.0676415,0.541266,0.317642,0.541266,0.567642,0.541266,0.192642,0.757772,0.442642,0.757772,0.692642,0.757772
0.555,0.0676586,0.108253,0.317659,0.108253,0.567659,0.108253,0.192659,0.324759,0.442659,0.324759,0.692659,0.324759,0.0676586,0.541266,0.317659,0.541266,0.567659,0.541266,0.192659,0.757772,0.442659,0.757772,0.692659,0.757772
0.556,0.0676757,0.108253,0.317676,0.108253,0.567676,0.108253,0.192676,0.32476,0.442676,0.32476,0.692676,0.32476,0.0676757,0.541266,0.317676,0.541266,0.567676,0.541266,0.192676,0.757772,0.442676,0.757772,0.692676,0.757772
0.557,0.0676928,0.108253,0.317693,0.108253,0.567693,0.108253,0.192693,0.32476,0.442693,0.32476,0.692693,0.32476,0.0676928,0.541266,0.317693,0.541266,0.567693,0.541266,0.192693,0.757772,0.442693,0.757772,0.692693,0.757772
0.558,0.0677098,0.108253,0.31771,0.108253,0.56771,0.108253,0.19271,0.324759,0.44271,0.324759,0.69271,0.324759,0.0677098,0.541266,0.31771,0.541266,0.56771,0.541266,0.19271,0.757772,0.44271,0.757772,0.69271,0.757772
0.559,0.0677269,0.108253,0.317727,0.108253,0.567727,0.108253,0.192727,0.324759,0.442727,0.324759,0.692727,0.324759,0.0677269,0.541266,0.317727,0.541266,0.567727,0.541266,0.192727,0.757772,0.442727,0.757772,0.692727,0.757772
0.56,0.0677442,0.108253,0.317744,0.108253,0.567744,0.108253,0.192744,0.32476,0.442744,0.32476,0.692744,0.32476,0.0677441,0.541266,0.317744,0.541266,0.567744,0.541266,0.192744,0.757772,0.442744,0.757772,0.692744,0.757772
0.561,0.0677613,0.108253,0.317761,0.108253,0.567761,0.108253,0.192761,0.32476,0.442761,0.32476,0.692761,0.32476,0.0677613,0.541266,0.317761,0.541266,0.567761,0.541266,0.192761,0.757772,0.442761,0.757772,0.692761,0.757772
0.562,0.0677784,0.108253,0.317778,0.108253,0.567779,0.108253,0.192778,0.324759,0.442779,0.324759,0.692779,0.324759,0.0677784,0.541266,0.317778,0.541266,0.567779,0.541266,0.192778,0.757772,0.442779,0.757772,0.692779,0.757772
0.563,0.0677956,0.108253,0.317796,0.108253,0.567796,0.108253,0.192796,0.324759,0.442796,0.324759,0.692796,0.324759,0.0677956,0.541266,0.317796,0.541266,0.567796,0.541266,0.192796,0.757772,0.442796,0.757772,0.692796,0.757772
0.564,0.0678129,0.108253,0.317813,0.108253,0.567813,0.108253,0.192813,0.32476,0.442813,0.32476,0.692813,0.32476,0.0678129,0.541266,0.317813,0.541266,0.567813,0.541266,0.192813,0.757772,0.442813,0.757772,0.692813,0.757772
0.565,0.0678302,0.108253,0.31783,0.108253,0.56783,0.108253,0.19283,0.32476,0.44283,0.32476,0.69283,0.32476,0.0678302,0.541266,0.31783,0.541266,0.56783,0.541266,0.19283,0.757772,0.44283,0.757772,0.69283,0.757772
