time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
0.071,0.763199,1.54718,-0.124147,1.55841,0.861711,1.55813,1.40616,2.42753,-0.469836,2.40956,-0.45009,2.30043
0.072,0.762435,1.54514,-0.124037,1.55668,0.860903,1.55641,1.40468,2.42503,-0.469378,2.40707,-0.449666,2.29803
0.073,0.761673,1.54309,-0.123928,1.55496,0.860096,1.55468,1.4032,2.42254,-0.468919,2.40459,-0.449242,2.29564
0.074,0.760911,1.54103,-0.123819,1.55324,0.85929,1.55295,1.40172,2.42005,-0.468462,2.4021,-0.44882,2.29325
0.075,0.760149,1.53898,-0.12371,1.55152,0.858486,1.55121,1.40024,2.41756,-0.468005,2.39962,-0.448398,2.29086
0.076,0.759389,1.53691,-0.123602,1.54979,0.857684,1.54948,1.39876,2.41507,-0.467549,2.39714,-0.447976,2.28847
0.077,0.758629,1.53484,-0.123494,1.54807,0.856883,1.54775,1.39729,2.41258,-0.467093,2.39466,-0.447556,2.28608
0.078,0.757869,1.53277,-0.123386,1.54634,0.856084,1.54602,1.39581,2.41009,-0.466638,2.39218,-0.447136,2.28369
0.079,0.75711,1.53069,-0.123279,1.54462,0.855286,1.54428,1.39433,2.40761,-0.466183,2.38971,-0.446717,2.28131
0.08,0.756352,1.52861,-0.123171,1.54289,0.854489,1.54255,1.39286,2.40512,-0.46573,2.38723,-0.446299,2.27892
0.081,0.755595,1.52652,-0.123065,1.54116,0.853695,1.54082,1.39138,2.40264,-0.465276,2.38476,-0.445882,2.27654
0.082,0.754838,1.52443,-0.122958,1.53943,0.852901,1.53908,1.38991,2.40016,-0.464824,2.38229,-0.445465,2.27415
0.083,0.754082,1.52233,-0.122852,1.53771,0.85211,1.53734,1.38843,2.39768,-0.464372,2.37982,-0.445049,2.27177
0.084,0.753326,1.52023,-0.122746,1.53598,0.851319,1.53561,1.38696,2.39521,-0.46392,2.37735,-0.444634,2.26939
0.085,0.752571,1.51812,-0.12264,1.53425,0.850531,1.53387,1.38549,2.39273,-0.463469,2.37488,-0.44422,2.26701
0.086,0.751817,1.51601,-0.122535,1.53252,0.849743,1.53213,1.38402,2.39026,-0.463019,2.37241,-0.443807,2.26463
0.087,0.751063,1.51389,-0.12243,1.53079,0.848958,1.53039,1.38254,2.38778,-0.46257,2.36995,-0.443394,2.26226
0.088,0.75031,1.51177,-0.122325,1.52906,0.848174,1.52865,1.38107,2.38531,-0.462121,2.36748,-0.442982,2.25988
0.089,0.749558,1.50964,-0.122221,1.52733,0.847391,1.52692,1.3796,2.38284,-0.461672,2.36502,-0.442571,2.2575
0.09,0.748806,1.50751,-0.122117,1.5256,0.84661,1.52518,1.37813,2.38038,-0.461224,2.36256,-0.44216,2.25513
0.091,0.748054,1.50537,-0.122013,1.52387,0.84583,1.52343,1.37666,2.37791,-0.460777,2.3601,-0.44175,2.25276
0.092,0.747303,1.50323,-0.121909,1.52213,0.845052,1.52169,1.37519,2.37544,-0.46033,2.35764,-0.441342,2.25039
0.093,0.746553,1.50108,-0.121806,1.5204,0.844275,1.51995,1.37372,2.37298,-0.459884,2.35519,-0.440933,2.24801
0.094,0.745804,1.49893,-0.121703,1.51867,0.8435,1.51821,1.37225,2.37052,-0.459439,2.35273,-0.440526,2.24565
0.095,0.745054,1.49678,-0.1216,1.51693,0.842726,1.51647,1.37079,2.36806,-0.458994,2.35028,-0.440119,2.24328
0.096,0.744306,1.49462,-0.121498,1.5152,0.841954,1.51472,1.36932,2.3656,-0.45855,2.34783,-0.439714,2.24091
0.097,0.743558,1.49245,-0.121396,1.51346,0.841183,1.51298,1.36785,2.36314,-0.458106,2.34537,-0.439308,2.23854
0.098,0.74281,1.49029,-0.121294,1.51173,0.840414,1.51123,1.36639,2.36069,-0.457663,2.34293,-0.438904,2.23618
0.099,0.742064,1.48811,-0.121193,1.50999,0.839646,1.50949,1.36492,2.35823,-0.457221,2.34048,-0.4385,2.23381
0.1,0.741317,1.48593,-0.121092,1.50826,0.83888,1.50774,1.36345,2.35578,-0.456779,2.33803,-0.438098,2.23145
0.101,0.740571,1.48375,-0.120991,1.50652,0.838115,1.506,1.36199,2.35333,-0.456337,2.33559,-0.437696,2.22909
0.102,0.739826,1.48156,-0.12089,1.50478,0.837351,1.50425,1.36052,2.35088,-0.455897,2.33314,-0.437294,2.22673
0.103,0.739081,1.47937,-0.12079,1.50305,0.836589,1.5025,1.35906,2.34843,-0.455456,2.3307,-0.436894,2.22437
0.104,0.738337,1.47717,-0.12069,1.50131,0.835829,1.50075,1.3576,2.34598,-0.455017,2.32826,-0.436494,2.22201
0.105,0.737593,1.47497,-0.12059,1.49957,0.83507,1.49901,1.35613,2.34354,-0.454578,2.32582,-0.436095,2.21965
0.106,0.73685,1.47276,-0.120491,1.49783,0.834313,1.49726,1.35467,2.3411,-0.45414,2.32338,-0.435696,2.2173
0.107,0.736107,1.47055,-0.120392,1.49609,0.833557,1.49551,1.35321,2.33865,-0.453702,2.32094,-0.435299,2.21494
0.108,0.735364,1.46834,-0.120293,1.49435,0.832802,1.49376,1.35175,2.33621,-0.453264,2.31851,-0.434902,2.21259
0.109,0.734623,1.46612,-0.120195,1.49261,0.832049,1.49201,1.35029,2.33377,-0.452828,2.31607,-0.434506,2.21023
0.11,0.733881,1.46389,-0.120096,1.49087,0.831297,1.49026,1.34883,2.33134,-0.452392,2.31364,-0.43411,2.20788
0.111,0.73314,1.46166,-0.119998,1.48913,0.830547,1.4885,1.34737,2.3289,-0.451956,2.31121,-0.433716,2.20553
0.112,0.7324,1.45943,-0.119901,1.48739,0.829798,1.48675,1.34591,2.32647,-0.451521,2.30878,-0.433322,2.20318
0.113,0.73166,1.45719,-0.119803,1.48565,0.829051,1.485,1.34445,2.32403,-0.451087,2.30635,-0.432929,2.20083
0.114,0.73092,1.45495,-0.119706,1.48391,0.828305,1.48325,1.34299,2.3216,-0.450653,2.30392,-0.432536,2.19848
0.115,0.730181,1.4527,-0.11961,1.48216,0.827561,1.48149,1.34153,2.31917,-0.45022,2.3015,-0.432145,2.19614
0.116,0.729442,1.45045,-0.119513,1.48042,0.826818,1.47974,1.34008,2.31674,-0.449787,2.29907,-0.431754,2.19379
0.117,0.728704,1.44819,-0.119417,1.47868,0.826076,1.47798,1.33862,2.31431,-0.449355,2.29665,-0.431364,2.19145
0.118,0.727966,1.44593,-0.119321,1.47693,0.825336,1.47623,1.33716,2.31189,-0.448924,2.29423,-0.430974,2.1891
0.119,0.727229,1.44366,-0.119225,1.47519,0.824598,1.47447,1.33571,2.30946,-0.448493,2.29181,-0.430585,2.18676
0.12,0.726492,1.44139,-0.11913,1.47344,0.823861,1.47272,1.33425,2.30704,-0.448063,2.28939,-0.430197,2.18442
0.121,0.725755,1.43912,-0.119035,1.4717,0.823125,1.47096,1.3328,2.30462,-0.447633,2.28697,-0.42981,2.18208
0.122,0.725019,1.43684,-0.11894,1.46995,0.822391,1.4692,1.33134,2.3022,-0.447204,2.28456,-0.429424,2.17974
0.123,0.724283,1.43455,-0.118846,1.46821,0.821658,1.46745,1.32989,2.29978,-0.446775,2.28214,-0.429038,2.1774
0.124,0.723547,1.43227,-0.118752,1.46646,0.820926,1.46569,1.32844,2.29737,-0.446347,2.27973,-0.428653,2.17507
0.125,0.722812,1.42997,-0.118658,1.46471,0.820196,1.46393,1.32698,2.29495,-0.445919,2.27732,-0.428268,2.17273
0.126,0.722077,1.42768,-0.118564,1.46297,0.819468,1.46217,1.32553,2.29254,-0.445492,2.2749,-0.427885,2.17039
0.127,0.721343,1.42537,-0.118471,1.46122,0.818741,1.46041,1.32408,2.29012,-0.445066,2.2725,-0.427502,2.16806
0.128,0.720609,1.42307,-0.118378,1.45947,0.818015,1.45865,1.32263,2.28771,-0.44464,2.27009,-0.42712,2.16573
0.129,0.719875,1.42076,-0.118285,1.45772,0.81729,1.45689,1.32118,2.2853,-0.444215,2.26768,-0.426738,2.1634
0.13,0.719142,1.41844,-0.118192,1.45597,0.816568,1.45513,1.31973,2.2829,-0.44379,2.26528,-0.426358,2.16107
0.131,0.718409,1.41612,-0.1181,1.45423,0.815846,1.45337,1.31828,2.28049,-0.443366,2.26287,-0.425978,2.15874
0.132,0.717676,1.4138,-0.118008,1.45248,0.815126,1.45161,1.31683,2.27808,-0.442942,2.26047,-0.425598,2.15641
0.133,0.716943,1.41147,-0.117917,1.45073,0.814407,1.44984,1.31538,2.27568,-0.442519,2.25807,-0.42522,2.15408
0.134,0.716211,1.40914,-0.117825,1.44898,0.81369,1.44808,1.31393,2.27328,-0.442097,2.25567,-0.424842,2.15176
0.135,0.715479,1.4068,-0.117734,1.44723,0.812974,1.44632,1.31248,2.27088,-0.441675,2.25327,-0.424465,2.14943
0.136,0.714748,1.40446,-0.117643,1.44548,0.81226,1.44456,1.31104,2.26848,-0.441253,2.25087,-0.424089,2.14711
0.137,0.714017,1.40212,-0.117553,1.44372,0.811547,1.44279,1.30959,2.26608,-0.440832,2.24848,-0.423713,2.14478
0.138,0.713286,1.39977,-0.117463,1.44197,0.810835,1.44103,1.30814,2.26368,-0.440412,2.24608,-0.423338,2.14246
0.139,0.712555,1.39741,-0.117373,1.44022,0.810125,1.43926,1.3067,2.26129,-0.439992,2.24369,-0.422964,2.14014
0.14,0.711824,1.39506,-0.117283,1.43847,0.809416,1.4375,1.30525,2.25889,-0.439573,2.2413,-0.42259,2.13782
0.141,0.711094,1.39269,-0.117194,1.43672,0.808709,1.43573,1.30381,2.2565,-0.439155,2.23891,-0.422217,2.1355
0.142,0.710364,1.39033,-0.117104,1.43496,0.808003,1.43397,1.30236,2.25411,-0.438736,2.23652,-0.421845,2.13318
0.143,0.709634,1.38796,-0.117016,1.43321,0.807298,1.4322,1.30092,2.25172,-0.438319,2.23413,-0.421474,2.13087
0.144,0.708905,1.38558,-0.116927,1.43146,0.806595,1.43043,1.29948,2.24933,-0.437902,2.23174,-0.421103,2.12855
0.145,0.708175,1.3832,-0.116839,1.4297,0.805893,1.42867,1.29804,2.24695,-0.437485,2.22936,-0.420733,2.12624
0.146,0.707446,1.38082,-0.116751,1.42795,0.805193,1.4269,1.29659,2.24456,-0.437069,2.22698,-0.420364,2.12392
0.147,0.706717,1.37843,-0.116663,1.4262,0.804494,1.42513,1.29515,2.24218,-0.436654,2.22459,-0.419995,2.12161
0.148,0.705989,1.37604,-0.116576,1.42444,0.803796,1.42336,1.29371,2.2398,-0.436239,2.22221,-0.419627,2.1193
0.149,0.70526,1.37364,-0.116488,1.42269,0.8031,1.42159,1.29227,2.23742,-0.435825,2.21983,-0.41926,2.11699
0.15,0.704532,1.37124,-0.116402,1.42093,0.802405,1.41982,1.29083,2.23504,-0.435411,2.21745,-0.418894,2.11468
