x,y
0.01,0.108253
4.88,0.0831931,0.0360842
4.881,0.0831522,0.0360842
4.882,0.0831113,0.0360842
4.883,0.0830704,0.0360842
4.884,0.0830296,0.0360842
4.885,0.0829887,0.0360842
4.886,0.0829478,0.0360842
4.887,0.082907,0.0360842
4.888,0.0828662,0.0360842
4.889,0.0828253,0.0360842
4.89,0.0827845,0.0360842
4.891,0.0827437,0.0360842
4.892,0.0827029,0.0360842
4.893,0.0826621,0.0360842
4.894,0.0826213,0.0360842
4.895,0.0825806,0.0360842
4.896,0.0825398,0.0360842
4.897,0.0824991,0.0360842
4.898,0.0824583,0.0360842
4.899,0.0824176,0.0360842
4.9,0.0823769,0.0360842
4.901,0.0823362,0.0360842
4.902,0.0822955,0.0360842
4.903,0.0822548,0.0360842
4.904,0.0822141,0.0360842
4.905,0.0821734,0.0360842
4.906,0.0821328,0.0360842
4.907,0.0820921,0.0360842
4.908,0.0820515,0.0360842
4.909,0.0820109,0.0360842
4.91,0.0819702,0.0360842
4.911,0.0819296,0.0360842
4.912,0.081889,0.0360842
4.913,0.0818484,0.0360842
4.914,0.0818079,0.0360842
4.915,0.0817673,0.0360842
4.916,0.0817267,0.0360842
4.917,0.0816862,0.0360842
4.918,0.0816456,0.0360842
4.919,0.0816051,0.0360842
4.92,0.0815646,0.0360842
4.921,0.0815241,0.0360842
4.922,0.0814836,0.0360842
4.923,0.0814431,0.0360842
4.924,0.0814026,0.0360842
4.925,0.0813621,0.0360842
4.926,0.0813216,0.0360842
4.927,0.0812812,0.0360842
4.928,0.0812407,0.0360842
4.929,0.0812003,0.0360842
4.93,0.0811599,0.0360842
4.931,0.0811195,0.0360842
4.932,0.081079,0.0360842
4.933,0.0810386,0.0360842
4.934,0.0809983,0.0360842
4.935,0.0809579,0.0360842
4.936,0.0809175,0.0360842
4.937,0.0808772,0.0360842
4.938,0.0808368,0.0360842
4.939,0.0807965,0.0360842
4.94,0.0807561,0.0360842
4.941,0.0807158,0.0360842
4.942,0.0806755,0.0360842
4.943,0.0806352,0.0360842
4.944,0.0805949,0.0360842
4.945,0.0805546,0.0360842
4.946,0.0805144,0.0360842
4.947,0.0804741,0.0360842
4.948,0.0804338,0.0360842
4.949,0.0803936,0.0360842
4.95,0.0803534,0.0360842
4.951,0.0803131,0.0360842
4.952,0.0802729,0.0360842
4.953,0.0802327,0.0360842
4.954,0.0801925,0.0360842
4.955,0.0801523,0.0360842
4.956,0.0801122,0.0360842
4.957,0.080072,0.0360842
4.958,0.0800319,0.0360842
4.959,0.0799917,0.0360842
4.96,0.0799516,0.0360842
4.961,0.0799114,0.0360842
4.962,0.0798713,0.0360842
4.963,0.0798312,0.0360842
4.964,0.0797911,0.0360842
4.965,0.079751,0.0360842
4.966,0.0797109,0.0360842
4.967,0.0796709,0.0360842
4.968,0.0796308,0.0360842
4.969,0.0795908,0.0360842
4.97,0.0795507,0.0360842
4.971,0.0795107,0.0360842
4.972,0.0794707,0.0360842
4.973,0.0794307,0.0360842
4.974,0.0793907,0.0360842
4.975,0.0793507,0.0360842
4.976,0.0793107,0.0360842
4.977,0.0792707,0.0360842
4.978,0.0792308,0.0360842
4.979,0.0791908,0.0360842
4.98,0.0791509,0.0360842
4.981,0.0791109,0.0360842
4.982,0.079071,0.0360842
4.983,0.0790311,0.0360842
4.984,0.0789912,0.0360842
4.985,0.0789513,0.0360842
4.986,0.0789114,0.0360842
4.987,0.0788715,0.0360842
4.988,0.0788316,0.0360842
4.989,0.0787918,0.0360842
4.99,0.0787519,0.0360842
4.991,0.0787121,0.0360842
4.992,0.0786723,0.0360842
4.993,0.0786324,0.0360842
4.994,0.0785926,0.0360842
4.995,0.0785528,0.0360842
4.996,0.078513,0.0360842
4.997,0.0784733,0.0360842
4.998,0.0784335,0.0360842
4.999,0.0783937,0.0360842
5,0.078354,0.0360842
5.001,0.0783142,0.0360842
5.002,0.0782745,0.0360842
5.003,0.0782348,0.0360842
5.004,0.0781951,0.0360842
5.005,0.0781553,0.0360842
5.006,0.0781157,0.0360842
5.007,0.078076,0.0360842
5.008,0.0780363,0.0360842
5.009,0.0779966,0.0360842
5.01,0.077957,0.0360842
5.011,0.0779173,0.0360842
5.012,0.0778777,0.0360842
5.013,0.077838,0.0360842
5.014,0.0777984,0.0360842
5.015,0.0777588,0.0360842
5.016,0.0777192,0.0360842
5.017,0.0776796,0.0360842
5.018,0.07764,0.0360842
5.019,0.0776005,0.0360842
5.02,0.0775609,0.0360842
5.021,0.0775214,0.0360842
5.022,0.0774818,0.0360842
5.023,0.0774423,0.0360842
5.024,0.0774028,0.0360842
5.025,0.0773632,0.0360842
5.026,0.0773237,0.0360842
5.027,0.0772842,0.0360842
5.028,0.0772448,0.0360842
5.029,0.0772053,0.0360842
5.03,0.0771658,0.0360842
5.031,0.0771264,0.0360842
5.032,0.0770869,0.0360842
5.033,0.0770475,0.0360842
5.034,0.077008,0.0360842
5.035,0.0769686,0.0360842
5.036,0.0769292,0.0360842
5.037,0.0768898,0.0360842
5.038,0.0768504,0.0360842
5.039,0.076811,0.0360842
5.04,0.0767717,0.0360842
5.041,0.0767323,0.0360842
5.042,0.0766929,0.0360842
5.043,0.0766536,0.0360842
5.044,0.0766143,0.0360842
5.045,0.0765749,0.0360842
5.046,0.0765356,0.0360842
5.047,0.0764963,0.0360842
5.048,0.076457,0.0360842
5.049,0.0764177,0.0360842
5.05,0.0763785,0.0360842
5.051,0.0763392,0.0360842
5.052,0.0762999,0.0360842
5.053,0.0762607,0.0360842
5.054,0.0762214,0.0360842
5.055,0.0761822,0.0360842
5.056,0.076143,0.0360842
5.057,0.0761038,0.0360842
5.058,0.0760646,0.0360842
5.059,0.0760254,0.0360842
5.06,0.0759862,0.0360842
5.061,0.075947,0.0360842
5.062,0.0759079,0.0360842
5.063,0.0758687,0.0360842
5.064,0.0758296,0.0360842
5.065,0.0757904,0.0360842
5.066,0.0757513,0.0360842
5.067,0.0757122,0.0360842
5.068,0.0756731,0.0360842
5.069,0.075634,0.0360842
5.07,0.0755949,0.0360842
5.071,0.0755558,0.0360842
5.072,0.0755167,0.0360842
5.073,0.0754777,0.0360842
5.074,0.0754386,0.0360842
5.075,0.0753996,0.0360842
5.076,0.0753605,0.0360842
5.077,0.0753215,0.0360842
5.078,0.0752825,0.0360842
5.079,0.0752435,0.0360842
5.08,0.0752045,0.0360842
5.081,0.0751655,0.0360842
5.082,0.0751265,0.0360842
5.083,0.0750876,0.0360842
5.084,0.0750486,0.0360842
5.085,0.0750097,0.0360842
5.086,0.0749707,0.0360842
5.087,0.0749318,0.0360842
5.088,0.0748929,0.0360842
5.089,0.074854,0.0360842
5.09,0.0748151,0.0360842
5.091,0.0747762,0.0360842
5.092,0.0747373,0.0360842
5.093,0.0746984,0.0360842
5.094,0.0746596,0.0360842
5.095,0.0746207,0.0360842
5.096,0.0745819,0.0360842
5.097,0.074543,0.0360842
5.098,0.0745042,0.0360842
5.099,0.0744654,0.0360842
5.1,0.0744266,0.0360842
5.101,0.0743878,0.0360842
5.102,0.074349,0.0360842
5.103,0.0743102,0.0360842
5.104,0.0742714,0.0360842
5.105,0.0742327,0.0360842
5.106,0.0741939,0.0360842
5.107,0.0741552,0.0360842
5.108,0.0741165,0.0360842
5.109,0.0740777,0.0360842
5.11,0.074039,0.0360842
5.111,0.0740003,0.0360842
5.112,0.0739616,0.0360842
5.113,0.0739229,0.0360842
5.114,0.0738843,0.0360842
5.115,0.0738456,0.0360842
5.116,0.0738069,0.0360842
5.117,0.0737683,0.0360842
5.118,0.0737296,0.0360842
5.119,0.073691,0.0360842
5.12,0.0736524,0.0360842
5.121,0.0736138,0.0360842
5.122,0.0735752,0.0360842
5.123,0.0735366,0.0360842
5.124,0.073498,0.0360842
5.125,0.0734594,0.0360842
5.126,0.0734209,0.0360842
5.127,0.0733823,0.0360842
5.128,0.0733438,0.0360842
5.129,0.0733052,0.0360842
5.13,0.0732667,0.0360842
5.131,0.0732282,0.0360842
5.132,0.0731897,0.0360842
5.133,0.0731512,0.0360842
5.134,0.0731127,0.0360842
5.135,0.0730742,0.0360842
5.136,0.0730357,0.0360842
5.137,0.0729973,0.0360842
5.138,0.0729588,0.0360842
5.139,0.0729204,0.0360842
5.14,0.0728819,0.0360842
5.141,0.0728435,0.0360842
5.142,0.0728051,0.0360842
5.143,0.0727667,0.0360842
5.144,0.0727283,0.0360842
5.145,0.0726899,0.0360842
5.146,0.0726515,0.0360842
5.147,0.0726132,0.0360842
5.148,0.0725748,0.0360842
5.149,0.0725364,0.0360842
5.15,0.0724981,0.0360842
5.151,0.0724598,0.0360842
5.152,0.0724214,0.0360842
5.153,0.0723831,0.0360842
5.154,0.0723448,0.0360842
5.155,0.0723065,0.0360842
5.156,0.0722682,0.0360842
5.157,0.07223,0.0360842
5.158,0.0721917,0.0360842
5.159,0.0721534,0.0360842
5.16,0.0721152,0.0360842
5.161,0.072077,0.0360842
5.162,0.0720387,0.0360842
5.163,0.0720005,0.0360842
5.164,0.0719623,0.0360842
5.165,0.0719241,0.0360842
5.166,0.0718859,0.0360842
5.167,0.0718477,0.0360842
5.168,0.0718095,0.0360842
5.169,0.0717714,0.0360842
5.17,0.0717332,0.0360842
5.171,0.0716951,0.0360842
5.172,0.0716569,0.0360842
5.173,0.0716188,0.0360842
5.174,0.0715807,0.0360842
5.175,0.0715426,0.0360842
5.176,0.0715045,0.0360842
5.177,0.0714664,0.0360842
5.178,0.0714283,0.0360842
5.179,0.0713902,0.0360842
5.18,0.0713521,0.0360842
5.181,0.0713141,0.0360842
5.182,0.071276,0.0360842
5.183,0.071238,0.0360842
5.184,0.0712,0.0360842
5.185,0.071162,0.0360842
5.186,0.071124,0.0360842
5.187,0.071086,0.0360842
5.188,0.071048,0.0360842
5.189,0.07101,0.0360842
5.19,0.070972,0.0360842
5.191,0.070934,0.0360842
5.192,0.0708961,0.0360842
5.193,0.0708581,0.0360842
5.194,0.0708202,0.0360842
5.195,0.0707823,0.0360842
5.196,0.0707444,0.0360842
5.197,0.0707065,0.0360842
5.198,0.0706686,0.0360842
5.199,0.0706307,0.0360842
5.2,0.0705928,0.0360842
5.201,0.0705549,0.0360842
5.202,0.0705171,0.0360842
5.203,0.0704792,0.0360842
5.204,0.0704414,0.0360842
5.205,0.0704035,0.0360842
5.206,0.0703657,0.0360842
5.207,0.0703279,0.0360842
5.208,0.0702901,0.0360842
5.209,0.0702523,0.0360842
5.21,0.0702145,0.0360842
5.211,0.0701767,0.0360842
5.212,0.0701389,0.0360842
5.213,0.0701012,0.0360842
5.214,0.0700634,0.0360842
5.215,0.0700257,0.0360842
5.216,0.0699879,0.0360842
5.217,0.0699502,0.0360842
5.218,0.0699125,0.0360842
5.219,0.0698748,0.0360842
5.22,0.0698371,0.0360842
5.221,0.0697994,0.0360842
5.222,0.0697617,0.0360842
5.223,0.0697241,0.0360842
5.224,0.0696864,0.0360842
5.225,0.0696487,0.0360842
5.226,0.0696111,0.0360842
5.227,0.0695735,0.0360842
5.228,0.0695358,0.0360842
5.229,0.0694982,0.0360842
5.23,0.0694606,0.0360842
5.231,0.069423,0.0360842
5.232,0.0693854,0.0360842
5.233,0.0693479,0.0360842
5.234,0.0693103,0.0360842
5.235,0.0692727,0.0360842
5.236,0.0692352,0.0360842
5.237,0.0691976,0.0360842
5.238,0.0691601,0.0360842
5.239,0.0691226,0.0360842
5.24,0.0690851,0.0360842
5.241,0.0690476,0.0360842
5.242,0.0690101,0.0360842
5.243,0.0689726,0.0360842
5.244,0.0689351,0.0360842
5.245,0.0688976,0.0360842
5.246,0.0688602,0.0360842
5.247,0.0688227,0.0360842
5.248,0.0687853,0.0360842
5.249,0.0687478,0.0360842
5.25,0.0687104,0.0360842
5.251,0.068673,0.0360842
5.252,0.0686356,0.0360842
5.253,0.0685982,0.0360842
5.254,0.0685608,0.0360842
5.255,0.0685234,0.0360842
5.256,0.068486,0.0360842
5.257,0.0684487,0.0360842
5.258,0.0684113,0.0360842
5.259,0.068374,0.0360842
5.26,0.0683367,0.0360842
5.261,0.0682993,0.0360842
5.262,0.068262,0.0360842
5.263,0.0682247,0.0360842
5.264,0.0681874,0.0360842
5.265,0.0681501,0.0360842
5.266,0.0681128,0.0360842
5.267,0.0680756,0.0360842
5.268,0.0680383,0.0360842
5.269,0.0680011,0.0360842
5.27,0.0679638,0.0360842
5.271,0.0679266,0.0360842
5.272,0.0678894,0.0360842
5.273,0.0678521,0.0360842
5.274,0.0678149,0.0360842
5.275,0.0677777,0.0360842
5.276,0.0677406,0.0360842
5.277,0.0677034,0.0360842
5.278,0.0676662,0.0360842
5.279,0.067629,0.0360842
5.28,0.0675919,0.0360842
5.281,0.0675547,0.0360842
5.282,0.0675176,0.0360842
5.283,0.0674805,0.0360842
5.284,0.0674434,0.0360842
5.285,0.0674063,0.0360842
5.286,0.0673692,0.0360842
5.287,0.0673321,0.0360842
5.288,0.067295,0.0360842
5.289,0.0672579,0.0360842
5.29,0.0672209,0.0360842
5.291,0.0671838,0.0360842
5.292,0.0671468,0.0360842
5.293,0.0671097,0.0360842
5.294,0.0670727,0.0360842
5.295,0.0670357,0.0360842
5.296,0.0669987,0.0360842
5.297,0.0669617,0.0360842
5.298,0.0669247,0.0360842
5.299,0.0668877,0.0360842
5.3,0.0668507,0.0360842
5.301,0.0668138,0.0360842
5.302,0.0667768,0.0360842
5.303,0.0667399,0.0360842
5.304,0.0667029,0.0360842
5.305,0.066666,0.0360842
5.306,0.0666291,0.0360842
5.307,0.0665922,0.0360842
5.308,0.0665553,0.0360842
5.309,0.0665184,0.0360842
5.31,0.0664815,0.0360842
5.311,0.0664446,0.0360842
5.312,0.0664078,0.0360842
5.313,0.0663709,0.0360842
5.314,0.066334,0.0360842
5.315,0.0662972,0.0360842
5.316,0.0662604,0.0360842
5.317,0.0662236,0.0360842
5.318,0.0661867,0.0360842
5.319,0.0661499,0.0360842
5.32,0.0661132,0.0360842
5.321,0.0660764,0.0360842
5.322,0.0660396,0.0360842
5.323,0.0660028,0.0360842
5.324,0.0659661,0.0360842
5.325,0.0659293,0.0360842
5.326,0.0658926,0.0360842
5.327,0.0658559,0.0360842
5.328,0.0658191,0.0360842
5.329,0.0657824,0.0360842
5.33,0.0657457,0.0360842
5.331,0.065709,0.0360842
5.332,0.0656723,0.0360842
5.333,0.0656357,0.0360842
5.334,0.065599,0.0360842
5.335,0.0655623,0.0360842
5.336,0.0655257,0.0360842
5.337,0.065489,0.0360842
5.338,0.0654524,0.0360842
5.339,0.0654158,0.0360842
5.34,0.0653792,0.0360842
5.341,0.0653426,0.0360842
5.342,0.065306,0.0360842
5.343,0.0652694,0.0360842
5.344,0.0652328,0.0360842
5.345,0.0651962,0.0360842
5.346,0.0651597,0.0360842
5.347,0.0651231,0.0360842
5.348,0.0650866,0.0360842
5.349,0.06505,0.0360842
5.35,0.0650135,0.0360842
5.351,0.064977,0.0360842
5.352,0.0649405,0.0360842
5.353,0.064904,0.0360842
5.354,0.0648675,0.0360842
5.355,0.064831,0.0360842
5.356,0.0647945,0.0360842
5.357,0.0647581,0.0360842
5.358,0.0647216,0.0360842
5.359,0.0646852,0.0360842
5.36,0.0646487,0.0360842
5.361,0.0646123,0.0360842
5.362,0.0645759,0.0360842
5.363,0.0645395,0.0360842
5.364,0.0645031,0.0360842
5.365,0.0644667,0.0360842
5.366,0.0644303,0.0360842
5.367,0.0643939,0.0360842
5.368,0.0643576,0.0360842
5.369,0.0643212,0.0360842
5.37,0.0642849,0.0360842
5.371,0.0642485,0.0360842
5.372,0.0642122,0.0360842
5.373,0.0641759,0.0360842
5.374,0.0641396,0.0360842
5.375,0.0641033,0.0360842
5.376,0.064067,0.0360842
5.377,0.0640307,0.0360842
5.378,0.0639944,0.0360842
5.379,0.0639581,0.0360842
5.38,0.0639219,0.0360842
5.381,0.0638856,0.0360842
5.382,0.0638494,0.0360842
5.383,0.0638132,0.0360842
5.384,0.0637769,0.0360842
5.385,0.0637407,0.0360842
5.386,0.0637045,0.0360842
5.387,0.0636683,0.0360842
5.388,0.0636321,0.0360842
5.389,0.0635959,0.0360842
5.39,0.0635598,0.0360842
5.391,0.0635236,0.0360842
5.392,0.0634875,0.0360842
5.393,0.0634513,0.0360842
5.394,0.0634152,0.0360842
5.395,0.0633791,0.0360842
5.396,0.0633429,0.0360842
5.397,0.0633068,0.0360842
5.398,0.0632707,0.0360842
5.399,0.0632346,0.0360842
5.4,0.0631986,0.0360842
5.401,0.0631625,0.0360842
5.402,0.0631264,0.0360842
5.403,0.0630904,0.0360842
5.404,0.0630543,0.0360842
5.405,0.0630183,0.0360842
5.406,0.0629822,0.0360842
5.407,0.0629462,0.0360842
5.408,0.0629102,0.0360842
5.409,0.0628742,0.0360842
5.41,0.0628382,0.0360842
5.411,0.0628022,0.0360842
5.412,0.0627663,0.0360842
5.413,0.0627303,0.0360842
5.414,0.0626943,0.0360842
5.415,0.0626584,0.0360842
5.416,0.0626224,0.0360842
5.417,0.0625865,0.0360842
5.418,0.0625506,0.0360842
5.419,0.0625147,0.0360842
5.42,0.0624788,0.0360842
5.421,0.0624429,0.0360842
5.422,0.062407,0.0360842
5.423,0.0623711,0.0360842
5.424,0.0623352,0.0360842
5.425,0.0622993,0.0360842
5.426,0.0622635,0.0360842
5.427,0.0622276,0.0360842
5.428,0.0621918,0.0360842
5.429,0.062156,0.0360842
5.43,0.0621202,0.0360842
5.431,0.0620844,0.0360842
5.432,0.0620486,0.0360842
5.433,0.0620128,0.0360842
5.434,0.061977,0.0360842
5.435,0.0619412,0.0360842
5.436,0.0619054,0.0360842
5.437,0.0618697,0.0360842
5.438,0.0618339,0.0360842
5.439,0.0617982,0.0360842
5.44,0.0617625,0.0360842
5.441,0.0617267,0.0360842
5.442,0.061691,0.0360842
5.443,0.0616553,0.0360842
5.444,0.0616196,0.0360842
5.445,0.0615839,0.0360842
5.446,0.0615483,0.0360842
5.447,0.0615126,0.0360842
5.448,0.0614769,0.0360842
5.449,0.0614413,0.0360842
5.45,0.0614056,0.0360842
5.451,0.06137,0.0360842
5.452,0.0613344,0.0360842
5.453,0.0612987,0.0360842
5.454,0.0612631,0.0360842
5.455,0.0612275,0.0360842
5.456,0.0611919,0.0360842
5.457,0.0611564,0.0360842
5.458,0.0611208,0.0360842
5.459,0.0610852,0.0360842
5.46,0.0610497,0.0360842
5.461,0.0610141,0.0360842
5.462,0.0609786,0.0360842
5.463,0.060943,0.0360842
5.464,0.0609075,0.0360842
5.465,0.060872,0.0360842
5.466,0.0608365,0.0360842
5.467,0.060801,0.0360842
5.468,0.0607655,0.0360842
5.469,0.06073,0.0360842
5.47,0.0606946,0.0360842
5.471,0.0606591,0.0360842
5.472,0.0606237,0.0360842
5.473,0.0605882,0.0360842
5.474,0.0605528,0.0360842
5.475,0.0605173,0.0360842
5.476,0.0604819,0.0360842
5.477,0.0604465,0.0360842
5.478,0.0604111,0.0360842
5.479,0.0603757,0.0360842
5.48,0.0603403,0.0360842
5.481,0.060305,0.0360842
5.482,0.0602696,0.0360842
5.483,0.0602342,0.0360842
5.484,0.0601989,0.0360842
5.485,0.0601636,0.0360842
5.486,0.0601282,0.0360842
5.487,0.0600929,0.0360842
5.488,0.0600576,0.0360842
5.489,0.0600223,0.0360842
5.49,0.059987,0.0360842
5.491,0.0599517,0.0360842
5.492,0.0599164,0.0360842
5.493,0.0598812,0.0360842
5.494,0.0598459,0.0360842
5.495,0.0598106,0.0360842
5.496,0.0597754,0.0360842
5.497,0.0597402,0.0360842
5.498,0.0597049,0.0360842
5.499,0.0596697,0.0360842
5.5,0.0596345,0.0360842
5.501,0.0595993,0.0360842
5.502,0.0595641,0.0360842
5.503,0.0595289,0.0360842
5.504,0.0594937,0.0360842
5.505,0.0594586,0.0360842
5.506,0.0594234,0.0360842
5.507,0.0593883,0.0360842
5.508,0.0593531,0.0360842
5.509,0.059318,0.0360842
5.51,0.0592829,0.0360842
5.511,0.0592478,0.0360842
5.512,0.0592127,0.0360842
5.513,0.0591776,0.0360842
5.514,0.0591425,0.0360842
5.515,0.0591074,0.0360842
5.516,0.0590723,0.0360842
5.517,0.0590372,0.0360842
5.518,0.0590022,0.0360842
5.519,0.0589671,0.0360842
5.52,0.0589321,0.0360842
5.521,0.0588971,0.0360842
5.522,0.0588621,0.0360842
5.523,0.058827,0.0360842
5.524,0.058792,0.0360842
5.525,0.058757,0.0360842
5.526,0.0587221,0.0360842
5.527,0.0586871,0.0360842
5.528,0.0586521,0.0360842
5.529,0.0586172,0.0360842
5.53,0.0585822,0.0360842
5.531,0.0585473,0.0360842
5.532,0.0585123,0.0360842
5.533,0.0584774,0.0360842
5.534,0.0584425,0.0360842
5.535,0.0584076,0.0360842
5.536,0.0583727,0.0360842
5.537,0.0583378,0.0360842
5.538,0.0583029,0.0360842
5.539,0.058268,0.0360842
5.54,0.0582332,0.0360842
5.541,0.0581983,0.0360842
5.542,0.0581635,0.0360842
5.543,0.0581286,0.0360842
5.544,0.0580938,0.0360842
5.545,0.058059,0.0360842
5.546,0.0580241,0.0360842
5.547,0.0579893,0.0360842
5.548,0.0579545,0.0360842
5.549,0.0579197,0.0360842
5.55,0.057885,0.0360842
5.551,0.0578502,0.0360842
5.552,0.0578154,0.0360842
5.553,0.0577807,0.0360842
5.554,0.0577459,0.0360842
5.555,0.0577112,0.0360842
5.556,0.0576765,0.0360842
5.557,0.0576417,0.0360842
5.558,0.057607,0.0360842
5.559,0.0575723,0.0360842
5.56,0.0575376,0.0360842
5.561,0.0575029,0.0360842
5.562,0.0574683,0.0360842
5.563,0.0574336,0.0360842
5.564,0.0573989,0.0360842
5.565,0.0573643,0.0360842
5.566,0.0573296,0.0360842
5.567,0.057295,0.0360842
5.568,0.0572604,0.0360842
5.569,0.0572258,0.0360842
5.57,0.0571912,0.0360842
5.571,0.0571566,0.0360842
5.572,0.057122,0.0360842
5.573,0.0570874,0.0360842
5.574,0.0570528,0.0360842
5.575,0.0570182,0.0360842
5.576,0.0569837,0.0360842
5.577,0.0569491,0.0360842
5.578,0.0569146,0.0360842
5.579,0.05688,0.0360842
5.58,0.0568455,0.0360842
5.581,0.056811,0.0360842
5.582,0.0567765,0.0360842
5.583,0.056742,0.0360842
5.584,0.0567075,0.0360842
5.585,0.056673,0.0360842
5.586,0.0566386,0.0360842
5.587,0.0566041,0.0360842
5.588,0.0565696,0.0360842
5.589,0.0565352,0.0360842
5.59,0.0565007,0.0360842
5.591,0.0564663,0.0360842
5.592,0.0564319,0.0360842
5.593,0.0563975,0.0360842
5.594,0.0563631,0.0360842
5.595,0.0563287,0.0360842
5.596,0.0562943,0.0360842
5.597,0.0562599,0.0360842
5.598,0.0562255,0.0360842
5.599,0.0561912,0.0360842
5.6,0.0561568,0.0360842
5.601,0.0561225,0.0360842
5.602,0.0560881,0.0360842
5.603,0.0560538,0.0360842
5.604,0.0560195,0.0360842
5.605,0.0559852,0.0360842
5.606,0.0559509,0.0360842
5.607,0.0559166,0.0360842
5.608,0.0558823,0.0360842
5.609,0.055848,0.0360842
5.61,0.0558137,0.0360842
5.611,0.0557795,0.0360842
5.612,0.0557452,0.0360842
5.613,0.055711,0.0360842
5.614,0.0556767,0.0360842
5.615,0.0556425,0.0360842
5.616,0.0556083,0.0360842
5.617,0.0555741,0.0360842
5.618,0.0555399,0.0360842
5.619,0.0555057,0.0360842
5.62,0.0554715,0.0360842
5.621,0.0554373,0.0360842
5.622,0.0554031,0.0360842
5.623,0.055369,0.0360842
5.624,0.0553348,0.0360842
5.625,0.0553007,0.0360842
5.626,0.0552666,0.0360842
5.627,0.0552324,0.0360842
5.628,0.0551983,0.0360842
5.629,0.0551642,0.0360842
5.63,0.0551301,0.0360842
5.631,0.055096,0.0360842
5.632,0.0550619,0.0360842
5.633,0.0550278,0.0360842
5.634,0.0549938,0.0360842
5.635,0.0549597,0.0360842
5.636,0.0549257,0.0360842
5.637,0.0548916,0.0360842
5.638,0.0548576,0.0360842
5.639,0.0548236,0.0360842
5.64,0.0547895,0.0360842
5.641,0.0547555,0.0360842
5.642,0.0547215,0.0360842
5.643,0.0546875,0.0360842
5.644,0.0546536,0.0360842
5.645,0.0546196,0.0360842
5.646,0.0545856,0.0360842
5.647,0.0545517,0.0360842
5.648,0.0545177,0.0360842
5.649,0.0544838,0.0360842
5.65,0.0544498,0.0360842
5.651,0.0544159,0.0360842
5.652,0.054382,0.0360842
5.653,0.0543481,0.0360842
5.654,0.0543142,0.0360842
5.655,0.0542803,0.0360842
5.656,0.0542464,0.0360842
5.657,0.0542125,0.0360842
5.658,0.0541787,0.0360842
5.659,0.0541448,0.0360842
5.66,0.054111,0.0360842
5.661,0.0540771,0.0360842
5.662,0.0540433,0.0360842
5.663,0.0540095,0.0360842
5.664,0.0539756,0.0360842
5.665,0.0539418,0.0360842
5.666,0.053908,0.0360842
5.667,0.0538742,0.0360842
5.668,0.0538405,0.0360842
5.669,0.0538067,0.0360842
5.67,0.0537729,0.0360842
5.671,0.0537392,0.0360842
5.672,0.0537054,0.0360842
5.673,0.0536717,0.0360842
5.674,0.0536379,0.0360842
5.675,0.0536042,0.0360842
5.676,0.0535705,0.0360842
5.677,0.0535368,0.0360842
5.678,0.0535031,0.0360842
5.679,0.0534694,0.0360842
5.68,0.0534357,0.0360842
5.681,0.053402,0.0360842
5.682,0.0533684,0.0360842
5.683,0.0533347,0.0360842
5.684,0.0533011,0.0360842
5.685,0.0532674,0.0360842
5.686,0.0532338,0.0360842
5.687,0.0532002,0.0360842
5.688,0.0531665,0.0360842
5.689,0.0531329,0.0360842
5.69,0.0530993,0.0360842
5.691,0.0530658,0.0360842
5.692,0.0530322,0.0360842
5.693,0.0529986,0.0360842
5.694,0.052965,0.0360842
5.695,0.0529315,0.0360842
5.696,0.0528979,0.0360842
5.697,0.0528644,0.0360842
5.698,0.0528308,0.0360842
5.699,0.0527973,0.0360842
5.7,0.0527638,0.0360842
5.701,0.0527303,0.0360842
5.702,0.0526968,0.0360842
5.703,0.0526633,0.0360842
5.704,0.0526298,0.0360842
5.705,0.0525963,0.0360842
5.706,0.0525629,0.0360842
5.707,0.0525294,0.0360842
5.708,0.052496,0.0360842
5.709,0.0524625,0.0360842
5.71,0.0524291,0.0360842
5.711,0.0523957,0.0360842
5.712,0.0523623,0.0360842
5.713,0.0523288,0.0360842
5.714,0.0522954,0.0360842
5.715,0.0522621,0.0360842
5.716,0.0522287,0.0360842
5.717,0.0521953,0.0360842
5.718,0.0521619,0.0360842
5.719,0.0521286,0.0360842
5.72,0.0520952,0.0360842
5.721,0.0520619,0.0360842
5.722,0.0520285,0.0360842
5.723,0.0519952,0.0360842
5.724,0.0519619,0.0360842
5.725,0.0519286,0.0360842
5.726,0.0518953,0.0360842
5.727,0.051862,0.0360842
5.728,0.0518287,0.0360842
5.729,0.0517954,0.0360842
5.73,0.0517622,0.0360842
5.731,0.0517289,0.0360842
5.732,0.0516957,0.0360842
5.733,0.0516624,0.0360842
5.734,0.0516292,0.0360842
5.735,0.0515959,0.0360842
5.736,0.0515627,0.0360842
5.737,0.0515295,0.0360842
5.738,0.0514963,0.0360842
5.739,0.0514631,0.0360842
5.74,0.0514299,0.0360842
5.741,0.0513968,0.0360842
5.742,0.0513636,0.0360842
5.743,0.0513304,0.0360842
5.744,0.0512973,0.0360842
5.745,0.0512641,0.0360842
5.746,0.051231,0.0360842
5.747,0.0511979,0.0360842
5.748,0.0511647,0.0360842
5.749,0.0511316,0.0360842
5.75,0.0510985,0.0360842
5.751,0.0510654,0.0360842
5.752,0.0510324,0.0360842
5.753,0.0509993,0.0360842
5.754,0.0509662,0.0360842
5.755,0.0509331,0.0360842
5.756,0.0509001,0.0360842
5.757,0.050867,0.0360842
5.758,0.050834,0.0360842
5.759,0.050801,0.0360842
