time,x,y
1.006,0.0504553,0.4
1.007,0.0503565,0.4
1.008,0.0502576,0.4
1.009,0.0501586,0.4
1.01,0.0500595,0.4
1.011,0.0499603,0.4
1.012,0.049861,0.4
1.013,0.0497616,0.4
1.014,0.0496621,0.4
1.015,0.0495625,0.4
1.016,0.0494628,0.4
1.017,0.049363,0.4
1.018,0.0492631,0.4
1.019,0.0491631,0.4
1.02,0.049063,0.4
1.021,0.0489628,0.4
1.022,0.0488625,0.4
1.023,0.0487621,0.4
1.024,0.0486616,0.4
1.025,0.048561,0.4
1.026,0.0484603,0.4
1.027,0.0483595,0.4
1.028,0.0482586,0.4
1.029,0.0481577,0.4
1.03,0.0480566,0.4
1.031,0.0479554,0.4
1.032,0.0478541,0.4
1.033,0.0477527,0.4
1.034,0.0476512,0.4
1.035,0.0475497,0.4
1.036,0.047448,0.4
1.037,0.0473462,0.4
1.038,0.0472443,0.4
1.039,0.0471423,0.4
1.04,0.0470403,0.4
1.041,0.0469381,0.4
1.042,0.0468358,0.4
1.043,0.0467335,0.4
1.044,0.046631,0.4
1.045,0.0465284,0.4
1.046,0.0464257,0.4
1.047,0.046323,0.4
1.048,0.0462201,0.4
1.049,0.0461171,0.4
1.05,0.0460141,0.4
1.051,0.0459109,0.4
1.052,0.0458076,0.4
1.053,0.0457043,0.4
1.054,0.0456008,0.4
1.055,0.0454972,0.4
1.056,0.0453936,0.4
1.057,0.0452898,0.4
1.058,0.045186,0.4
1.059,0.045082,0.4
1.06,0.0449779,0.4
1.061,0.0448738,0.4
1.062,0.0447695,0.4
1.063,0.0446652,0.4
1.064,0.0445607,0.4
1.065,0.0444562,0.4
1.066,0.0443515,0.4
1.067,0.0442468,0.4
1.068,0.0441419,0.4
1.069,0.044037,0.4
1.07,0.0439319,0.4
1.071,0.0438268,0.4
1.072,0.0437215,0.4
1.073,0.0436162,0.4
1.074,0.0435107,0.4
1.075,0.0434052,0.4
1.076,0.0432995,0.4
1.077,0.0431938,0.4
1.078,0.043088,0.4
1.079,0.042982,0.4
1.08,0.042876,0.4
1.081,0.0427698,0.4
1.082,0.0426636,0.4
1.083,0.0425573,0.4
1.084,0.0424508,0.4
1.085,0.0423443,0.4
1.086,0.0422377,0.4
1.087,0.0421309,0.4
1.088,0.0420241,0.4
1.089,0.0419172,0.4
1.09,0.0418101,0.4
1.091,0.041703,0.4
1.092,0.0415958,0.4
1.093,0.0414884,0.4
1.094,0.041381,0.4
1.095,0.0412735,0.4
1.096,0.0411658,0.4
1.097,0.0410581,0.4
1.098,0.0409503,0.4
1.099,0.0408424,0.4
1.1,0.0407343,0.4
1.101,0.0406262,0.4
1.102,0.040518,0.4
1.103,0.0404097,0.4
1.104,0.0403013,0.4
1.105,0.0401927,0.4
1.106,0.0400841,0.4
1.107,0.0399754,0.4
1.108,0.0398666,0.4
1.109,0.0397577,0.4
1.11,0.0396487,0.4
1.111,0.0395395,0.4
1.112,0.0394303,0.4
1.113,0.039321,0.4
1.114,0.0392116,0.4
1.115,0.0391021,0.4
1.116,0.0389925,0.4
1.117,0.0388828,0.4
1.118,0.038773,0.4
1.119,0.0386631,0.4
1.12,0.0385531,0.4
1.121,0.0384429,0.4
1.122,0.0383327,0.4
1.123,0.0382224,0.4
1.124,0.038112,0.4
1.125,0.0380015,0.4
1.126,0.0378909,0.4
1.127,0.0377802,0.4
1.128,0.0376694,0.4
1.129,0.0375585,0.4
1.13,0.0374475,0.4
1.131,0.0373364,0.4
1.132,0.0372252,0.4
1.133,0.0371139,0.4
1.134,0.0370025,0.4
1.135,0.036891,0.4
1.136,0.0367794,0.4
1.137,0.0366677,0.4
1.138,0.0365559,0.4
1.139,0.0364441,0.4
1.14,0.0363321,0.4
1.141,0.03622,0.4
1.142,0.0361078,0.4
1.143,0.0359955,0.4
1.144,0.0358831,0.4
1.145,0.0357706,0.4
1.146,0.035658,0.4
1.147,0.0355453,0.4
1.148,0.0354326,0.4
1.149,0.0353197,0.4
1.15,0.0352067,0.4
1.151,0.0350936,0.4
1.152,0.0349804,0.4
1.153,0.0348671,0.4
1.154,0.0347537,0.4
1.155,0.0346403,0.4
1.156,0.0345267,0.4
1.157,0.034413,0.4
1.158,0.0342992,0.4
1.159,0.0341854,0.4
1.16,0.0340714,0.4
1.161,0.0339573,0.4
1.162,0.0338431,0.4
1.163,0.0337288,0.4
1.164,0.0336145,0.4
1.165,0.0335,0.4
1.166,0.0333854,0.4
1.167,0.0332707,0.4
1.168,0.033156,0.4
1.169,0.0330411,0.4
1.17,0.0329261,0.4
1.171,0.0328111,0.4
1.172,0.0326959,0.4
1.173,0.0325806,0.4
1.174,0.0324653,0.4
1.175,0.0323498,0.4
1.176,0.0322342,0.4
1.177,0.0321186,0.4
1.178,0.0320028,0.4
1.179,0.0318869,0.4
1.18,0.031771,0.4
1.181,0.0316549,0.4
1.182,0.0315387,0.4
1.183,0.0314225,0.4
1.184,0.0313061,0.4
1.185,0.0311897,0.4
1.186,0.0310731,0.4
1.187,0.0309564,0.4
1.188,0.0308397,0.4
1.189,0.0307228,0.4
1.19,0.0306059,0.4
1.191,0.0304888,0.4
1.192,0.0303716,0.4
1.193,0.0302544,0.4
1.194,0.030137,0.4
1.195,0.0300196,0.4
1.196,0.029902,0.4
1.197,0.0297844,0.4
1.198,0.0296666,0.4
1.199,0.0295488,0.4
1.2,0.0294308,0.4
1.201,0.0293128,0.4
1.202,0.0291946,0.4
1.203,0.0290764,0.4
1.204,0.028958,0.4
1.205,0.0288396,0.4
1.206,0.028721,0.4
1.207,0.0286024,0.4
1.208,0.0284836,0.4
1.209,0.0283648,0.4
1.21,0.0282458,0.4
1.211,0.0281268,0.4
1.212,0.0280077,0.4
1.213,0.0278884,0.4
1.214,0.0277691,0.4
1.215,0.0276496,0.4
1.216,0.0275301,0.4
1.217,0.0274104,0.4
1.218,0.0272907,0.4
1.219,0.0271709,0.4
1.22,0.0270509,0.4
1.221,0.0269309,0.4
1.222,0.0268108,0.4
1.223,0.0266905,0.4
1.224,0.0265702,0.4
1.225,0.0264497,0.4
1.226,0.0263292,0.4
1.227,0.0262086,0.4
1.228,0.0260878,0.4
1.229,0.025967,0.4
1.23,0.0258461,0.4
1.231,0.025725,0.4
1.232,0.0256039,0.4
1.233,0.0254827,0.4
1.234,0.0253613,0.4
1.235,0.0252399,0.4
1.236,0.0251184,0.4
1.237,0.0249968,0.4
1.238,0.024875,0.4
1.239,0.0247532,0.4
1.24,0.0246313,0.4
1.241,0.0245092,0.4
1.242,0.0243871,0.4
1.243,0.0242649,0.4
1.244,0.0241426,0.4
1.245,0.0240201,0.4
1.246,0.0238976,0.4
1.247,0.023775,0.4
1.248,0.0236523,0.4
1.249,0.0235295,0.4
1.25,0.0234065,0.4
1.251,0.0232835,0.4
1.252,0.0231604,0.4
1.253,0.0230372,0.4
1.254,0.0229139,0.4
1.255,0.0227904,0.4
1.256,0.0226669,0.4
1.257,0.0225433,0.4
1.258,0.0224196,0.4
1.259,0.0222958,0.4
1.26,0.0221718,0.4
1.261,0.0220478,0.4
1.262,0.0219237,0.4
1.263,0.0217995,0.4
1.264,0.0216752,0.4
1.265,0.0215508,0.4
1.266,0.0214263,0.4
1.267,0.0213016,0.4
1.268,0.0211769,0.4
1.269,0.0210521,0.4
1.27,0.0209272,0.4
1.271,0.0208022,0.4
1.272,0.0206771,0.4
1.273,0.0205519,0.4
1.274,0.0204266,0.4
1.275,0.0203012,0.4
1.276,0.0201756,0.4
1.277,0.02005,0.4
1.278,0.0199243,0.4
1.279,0.0197985,0.4
1.28,0.0196726,0.4
1.281,0.0195466,0.4
1.282,0.0194205,0.4
1.283,0.0192943,0.4
1.284,0.019168,0.4
1.285,0.0190416,0.4
1.286,0.0189151,0.4
1.287,0.0187885,0.4
1.288,0.0186618,0.4
1.289,0.018535,0.4
1.29,0.0184081,0.4
1.291,0.0182811,0.4
1.292,0.018154,0.4
1.293,0.0180268,0.4
1.294,0.0178995,0.4
1.295,0.0177721,0.4
1.296,0.0176446,0.4
1.297,0.017517,0.4
1.298,0.0173893,0.4
1.299,0.0172615,0.4
1.3,0.0171336,0.4
1.301,0.0170056,0.4
1.302,0.0168775,0.4
1.303,0.0167493,0.4
1.304,0.016621,0.4
1.305,0.0164926,0.4
1.306,0.0163641,0.4
1.307,0.0162355,0.4
1.308,0.0161068,0.4
1.309,0.015978,0.4
1.31,0.0158491,0.4
1.311,0.0157201,0.4
1.312,0.0155911,0.4
1.313,0.0154619,0.4
1.314,0.0153326,0.4
1.315,0.0152032,0.4
1.316,0.0150737,0.4
1.317,0.0149441,0.4
1.318,0.0148144,0.4
1.319,0.0146846,0.4
1.32,0.0145547,0.4
1.321,0.0144247,0.4
1.322,0.0142947,0.4
1.323,0.0141645,0.4
1.324,0.0140342,0.4
1.325,0.0139038,0.4
1.326,0.0137733,0.4
1.327,0.0136427,0.4
1.328,0.013512,0.4
1.329,0.0133813,0.4
1.33,0.0132504,0.4
1.331,0.0131194,0.4
1.332,0.0129883,0.4
1.333,0.0128571,0.4
1.334,0.0127258,0.4
1.335,0.0125945,0.4
1.336,0.012463,0.4
1.337,0.0123314,0.4
1.338,0.0121997,0.4
1.339,0.0120679,0.4
1.34,0.011936,0.4
1.341,0.0118041,0.4
1.342,0.011672,0.4
1.343,0.0115398,0.4
1.344,0.0114075,0.4
1.345,0.0112752,0.4
1.346,0.0111427,0.4
1.347,0.0110101,0.4
1.348,0.0108774,0.4
1.349,0.0107446,0.4
1.35,0.0106118,0.4
1.351,0.0104788,0.4
1.352,0.0103457,0.4
1.353,0.0102125,0.4
1.354,0.0100793,0.4
1.355,0.00994589,0.4
1.356,0.00981241,0.4
1.357,0.00967884,0.4
1.358,0.00954516,0.4
1.359,0.00941139,0.4
1.36,0.00927752,0.4
1.361,0.00914354,0.4
1.362,0.00900947,0.4
1.363,0.0088753,0.4
1.364,0.00874103,0.4
1.365,0.00860666,0.4
1.366,0.00847218,0.4
1.367,0.00833761,0.4
1.368,0.00820294,0.4
1.369,0.00806817,0.4
1.37,0.0079333,0.4
1.371,0.00779833,0.4
1.372,0.00766327,0.4
1.373,0.0075281,0.4
1.374,0.00739283,0.4
1.375,0.00725746,0.4
1.376,0.00712199,0.4
1.377,0.00698642,0.4
1.378,0.00685076,0.4
1.379,0.00671499,0.4
1.38,0.00657912,0.4
1.381,0.00644316,0.4
1.382,0.00630709,0.4
1.383,0.00617093,0.4
1.384,0.00603466,0.4
1.385,0.0058983,0.4
1.386,0.00576183,0.4
1.387,0.00562527,0.4
1.388,0.0054886,0.4
1.389,0.00535184,0.4
1.39,0.00521498,0.4
1.391,0.00507801,0.4
1.392,0.00494095,0.4
1.393,0.00480379,0.4
1.394,0.00466653,0.4
1.395,0.00452916,0.4
1.396,0.0043917,0.4
1.397,0.00425414,0.4
1.398,0.00411648,0.4
1.399,0.00397872,0.4
1.4,0.00384086,0.4
1.401,0.0037029,0.4
1.402,0.00356484,0.4
1.403,0.00342668,0.4
1.404,0.00328842,0.4
1.405,0.00315006,0.4
1.406,0.0030116,0.4
1.407,0.00287305,0.4
1.408,0.00273439,0.4
1.409,0.00259563,0.4
1.41,0.00245677,0.4
1.411,0.00231781,0.4
1.412,0.00217876,0.4
1.413,0.0020396,0.4
1.414,0.00190034,0.4
1.415,0.00176099,0.4
1.416,0.00162153,0.4
1.417,0.00148198,0.4
1.418,0.00134232,0.4
1.419,0.00120257,0.4
1.42,0.00106271,0.4
1.421,0.000922757,0.4
1.422,0.000782702,0.4
1.423,0.000642548,0.4
1.424,0.000502294,0.4
1.425,0.000361941,0.4
1.426,0.000221488,0.4
1.427,8.09345e-05,0.4
1.428,0.74994,0.4
1.429,0.7498,0.4
1.43,0.749659,0.4
1.431,0.749518,0.4
1.432,0.749377,0.4
1.433,0.749236,0.4
1.434,0.749094,0.4
1.435,0.748953,0.4
1.436,0.748811,0.4
1.437,0.74867,0.4
1.438,0.748528,0.4
1.439,0.748387,0.4
1.44,0.748245,0.4
1.441,0.748103,0.4
1.442,0.747961,0.4
1.443,0.747819,0.4
1.444,0.747676,0.4
1.445,0.747534,0.4
1.446,0.747391,0.4
1.447,0.747249,0.4
1.448,0.747106,0.4
1.449,0.746964,0.4
1.45,0.746821,0.4
1.451,0.746678,0.4
1.452,0.746535,0.4
1.453,0.746392,0.4
1.454,0.746248,0.4
1.455,0.746105,0.4
1.456,0.745961,0.4
1.457,0.745818,0.4
1.458,0.745674,0.4
1.459,0.745531,0.4
1.46,0.745387,0.4
1.461,0.745243,0.4
1.462,0.745099,0.4
1.463,0.744955,0.4
1.464,0.74481,0.4
1.465,0.744666,0.4
1.466,0.744522,0.4
1.467,0.744377,0.4
1.468,0.744232,0.4
1.469,0.744088,0.4
1.47,0.743943,0.4
1.471,0.743798,0.4
1.472,0.743653,0.4
1.473,0.743508,0.4
1.474,0.743362,0.4
1.475,0.743217,0.4
1.476,0.743072,0.4
1.477,0.742926,0.4
1.478,0.74278,0.4
1.479,0.742635,0.4
1.48,0.742489,0.4
1.481,0.742343,0.4
1.482,0.742197,0.4
1.483,0.742051,0.4
1.484,0.741904,0.4
1.485,0.741758,0.4
1.486,0.741612,0.4
1.487,0.741465,0.4
1.488,0.741319,0.4
1.489,0.741172,0.4
1.49,0.741025,0.4
1.491,0.740878,0.4
1.492,0.740731,0.4
1.493,0.740584,0.4
1.494,0.740437,0.4
1.495,0.740289,0.4
1.496,0.740142,0.4
1.497,0.739994,0.4
1.498,0.739847,0.4
1.499,0.739699,0.4
1.5,0.739551,0.4
1.501,0.739403,0.4
1.502,0.739255,0.4
1.503,0.739107,0.4
1.504,0.738959,0.4
1.505,0.73881,0.4
1.506,0.738662,0.4
1.507,0.738513,0.4
1.508,0.738365,0.4
1.509,0.738216,0.4
1.51,0.738067,0.4
1.511,0.737918,0.4
1.512,0.737769,0.4
1.513,0.73762,0.4
1.514,0.737471,0.4
1.515,0.737321,0.4
1.516,0.737172,0.4
1.517,0.737023,0.4
1.518,0.736873,0.4
1.519,0.736723,0.4
1.52,0.736573,0.4
1.521,0.736423,0.4
1.522,0.736273,0.4
1.523,0.736123,0.4
1.524,0.735973,0.4
1.525,0.735823,0.4
1.526,0.735672,0.4
1.527,0.735522,0.4
1.528,0.735371,0.4
1.529,0.73522,0.4
1.53,0.735069,0.4
1.531,0.734919,0.4
1.532,0.734768,0.4
1.533,0.734616,0.4
1.534,0.734465,0.4
1.535,0.734314,0.4
1.536,0.734162,0.4
1.537,0.734011,0.4
1.538,0.733859,0.4
1.539,0.733707,0.4
1.54,0.733556,0.4
1.541,0.733404,0.4
1.542,0.733252,0.4
1.543,0.7331,0.4
1.544,0.732947,0.4
1.545,0.732795,0.4
1.546,0.732643,0.4
1.547,0.73249,0.4
1.548,0.732337,0.4
1.549,0.732185,0.4
1.55,0.732032,0.4
1.551,0.731879,0.4
1.552,0.731726,0.4
1.553,0.731573,0.4
1.554,0.731419,0.4
1.555,0.731266,0.4
1.556,0.731113,0.4
1.557,0.730959,0.4
1.558,0.730806,0.4
1.559,0.730652,0.4
1.56,0.730498,0.4
1.561,0.730344,0.4
1.562,0.73019,0.4
1.563,0.730036,0.4
1.564,0.729882,0.4
1.565,0.729727,0.4
1.566,0.729573,0.4
1.567,0.729418,0.4
1.568,0.729264,0.4
1.569,0.729109,0.4
1.57,0.728954,0.4
1.571,0.728799,0.4
1.572,0.728644,0.4
1.573,0.728489,0.4
1.574,0.728334,0.4
1.575,0.728179,0.4
1.576,0.728023,0.4
1.577,0.727868,0.4
1.578,0.727712,0.4
1.579,0.727556,0.4
1.58,0.7274,0.4
1.581,0.727244,0.4
1.582,0.727088,0.4
1.583,0.726932,0.4
1.584,0.726776,0.4
1.585,0.72662,0.4
1.586,0.726463,0.4
1.587,0.726307,0.4
1.588,0.72615,0.4
1.589,0.725993,0.4
1.59,0.725837,0.4
1.591,0.72568,0.4
1.592,0.725523,0.4
1.593,0.725366,0.4
1.594,0.725208,0.4
1.595,0.725051,0.4
1.596,0.724894,0.4
1.597,0.724736,0.4
1.598,0.724578,0.4
1.599,0.724421,0.4
1.6,0.724263,0.4
1.601,0.724105,0.4
1.602,0.723947,0.4
1.603,0.723789,0.4
1.604,0.723631,0.4
1.605,0.723472,0.4
1.606,0.723314,0.4
1.607,0.723155,0.4
1.608,0.722997,0.4
1.609,0.722838,0.4
1.61,0.722679,0.4
1.611,0.72252,0.4
1.612,0.722361,0.4
1.613,0.722202,0.4
1.614,0.722043,0.4
1.615,0.721883,0.4
1.616,0.721724,0.4
1.617,0.721564,0.4
1.618,0.721405,0.4
1.619,0.721245,0.4
1.62,0.721085,0.4
1.621,0.720925,0.4
1.622,0.720765,0.4
1.623,0.720605,0.4
1.624,0.720445,0.4
1.625,0.720285,0.4
1.626,0.720124,0.4
1.627,0.719964,0.4
1.628,0.719803,0.4
1.629,0.719642,0.4
1.63,0.719482,0.4
1.631,0.719321,0.4
1.632,0.71916,0.4
1.633,0.718998,0.4
1.634,0.718837,0.4
1.635,0.718676,0.4
1.636,0.718514,0.4
1.637,0.718353,0.4
1.638,0.718191,0.4
1.639,0.71803,0.4
1.64,0.717868,0.4
1.641,0.717706,0.4
1.642,0.717544,0.4
1.643,0.717382,0.4
1.644,0.717219,0.4
1.645,0.717057,0.4
1.646,0.716895,0.4
1.647,0.716732,0.4
1.648,0.71657,0.4
1.649,0.716407,0.4
1.65,0.716244,0.4
1.651,0.716081,0.4
1.652,0.715918,0.4
1.653,0.715755,0.4
1.654,0.715592,0.4
1.655,0.715428,0.4
1.656,0.715265,0.4
1.657,0.715101,0.4
1.658,0.714938,0.4
1.659,0.714774,0.4
1.66,0.71461,0.4
1.661,0.714446,0.4
1.662,0.714282,0.4
1.663,0.714118,0.4
1.664,0.713954,0.4
1.665,0.71379,0.4
1.666,0.713625,0.4
1.667,0.713461,0.4
1.668,0.713296,0.4
1.669,0.713131,0.4
1.67,0.712966,0.4
1.671,0.712802,0.4
1.672,0.712637,0.4
1.673,0.712471,0.4
1.674,0.712306,0.4
1.675,0.712141,0.4
1.676,0.711975,0.4
1.677,0.71181,0.4
1.678,0.711644,0.4
1.679,0.711479,0.4
1.68,0.711313,0.4
1.681,0.711147,0.4
1.682,0.710981,0.4
1.683,0.710815,0.4
1.684,0.710648,0.4
1.685,0.710482,0.4
1.686,0.710316,0.4
1.687,0.710149,0.4
1.688,0.709983,0.4
1.689,0.709816,0.4
1.69,0.709649,0.4
1.691,0.709482,0.4
1.692,0.709315,0.4
1.693,0.709148,0.4
1.694,0.708981,0.4
1.695,0.708813,0.4
1.696,0.708646,0.4
1.697,0.708478,0.4
1.698,0.708311,0.4
1.699,0.708143,0.4
1.7,0.707975,0.4
1.701,0.707807,0.4
1.702,0.707639,0.4
1.703,0.707471,0.4
1.704,0.707303,0.4
1.705,0.707135,0.4
1.706,0.706966,0.4
1.707,0.706798,0.4
1.708,0.706629,0.4
1.709,0.70646,0.4
1.71,0.706291,0.4
1.711,0.706123,0.4
1.712,0.705954,0.4
1.713,0.705784,0.4
1.714,0.705615,0.4
1.715,0.705446,0.4
1.716,0.705276,0.4
1.717,0.705107,0.4
1.718,0.704937,0.4
1.719,0.704768,0.4
1.72,0.704598,0.4
1.721,0.704428,0.4
1.722,0.704258,0.4
1.723,0.704088,0.4
1.724,0.703917,0.4
1.725,0.703747,0.4
1.726,0.703577,0.4
1.727,0.703406,0.4
1.728,0.703236,0.4
1.729,0.703065,0.4
1.73,0.702894,0.4
1.731,0.702723,0.4
1.732,0.702552,0.4
1.733,0.702381,0.4
1.734,0.70221,0.4
1.735,0.702038,0.4
1.736,0.701867,0.4
1.737,0.701695,0.4
1.738,0.701524,0.4
1.739,0.701352,0.4
1.74,0.70118,0.4
1.741,0.701008,0.4
1.742,0.700836,0.4
1.743,0.700664,0.4
1.744,0.700492,0.4
1.745,0.70032,0.4
1.746,0.700147,0.4
1.747,0.699975,0.4
1.748,0.699802,0.4
1.749,0.69963,0.4
1.75,0.699457,0.4
1.751,0.699285,0.4
1.752,0.699112,0.4
1.753,0.69894,0.4
1.754,0.698767,0.4
1.755,0.698594,0.4
1.756,0.698422,0.4
1.757,0.698249,0.4
1.758,0.698077,0.4
1.759,0.697904,0.4
1.76,0.697732,0.4
1.761,0.697559,0.4
1.762,0.697387,0.4
1.763,0.697214,0.4
1.764,0.697042,0.4
1.765,0.696869,0.4
1.766,0.696697,0.4
1.767,0.696524,0.4
1.768,0.696352,0.4
1.769,0.696179,0.4
1.77,0.696007,0.4
1.771,0.695834,0.4
1.772,0.695662,0.4
1.773,0.695489,0.4
1.774,0.695316,0.4
1.775,0.695144,0.4
1.776,0.694971,0.4
1.777,0.694799,0.4
1.778,0.694626,0.4
1.779,0.694454,0.4
1.78,0.694281,0.4
1.781,0.694109,0.4
1.782,0.693936,0.4
1.783,0.693764,0.4
1.784,0.693591,0.4
1.785,0.693419,0.4
1.786,0.693246,0.4
1.787,0.693074,0.4
1.788,0.692901,0.4
1.789,0.692729,0.4
1.79,0.692556,0.4
1.791,0.692384,0.4
1.792,0.692211,0.4
1.793,0.692039,0.4
1.794,0.691866,0.4
1.795,0.691693,0.4
1.796,0.691521,0.4
1.797,0.691348,0.4
1.798,0.691176,0.4
1.799,0.691003,0.4
1.8,0.690831,0.4
1.801,0.690658,0.4
1.802,0.690486,0.4
1.803,0.690313,0.4
1.804,0.690141,0.4
1.805,0.689968,0.4
1.806,0.689796,0.4
1.807,0.689623,0.4
1.808,0.689451,0.4
1.809,0.689278,0.4
1.81,0.689106,0.4
1.811,0.688933,0.4
1.812,0.688761,0.4
1.813,0.688588,0.4
1.814,0.688416,0.4
1.815,0.688243,0.4
1.816,0.68807,0.4
1.817,0.687898,0.4
1.818,0.687725,0.4
1.819,0.687553,0.4
1.82,0.68738,0.4
1.821,0.687208,0.4
1.822,0.687035,0.4
1.823,0.686863,0.4
1.824,0.68669,0.4
1.825,0.686518,0.4
1.826,0.686345,0.4
1.827,0.686173,0.4
1.828,0.686,0.4
1.829,0.685828,0.4
1.83,0.685655,0.4
1.831,0.685483,0.4
1.832,0.68531,0.4
1.833,0.685138,0.4
1.834,0.684965,0.4
1.835,0.684792,0.4
1.836,0.68462,0.4
1.837,0.684447,0.4
1.838,0.684275,0.4
1.839,0.684102,0.4
1.84,0.68393,0.4
1.841,0.683757,0.4
1.842,0.683585,0.4
1.843,0.683412,0.4
1.844,0.68324,0.4
1.845,0.683067,0.4
1.846,0.682895,0.4
1.847,0.682722,0.4
1.848,0.68255,0.4
1.849,0.682377,0.4
1.85,0.682205,0.4
1.851,0.682032,0.4
1.852,0.68186,0.4
1.853,0.681687,0.4
1.854,0.681515,0.4
1.855,0.681342,0.4
1.856,0.681169,0.4
1.857,0.680997,0.4
1.858,0.680824,0.4
1.859,0.680652,0.4
1.86,0.680479,0.4
1.861,0.680307,0.4
1.862,0.680134,0.4
1.863,0.679962,0.4
1.864,0.679789,0.4
1.865,0.679617,0.4
1.866,0.679444,0.4
1.867,0.679272,0.4
1.868,0.679099,0.4
1.869,0.678927,0.4
1.87,0.678754,0.4
1.871,0.678582,0.4
1.872,0.678409,0.4
1.873,0.678237,0.4
1.874,0.678064,0.4
1.875,0.677891,0.4
1.876,0.677719,0.4
1.877,0.677546,0.4
1.878,0.677374,0.4
1.879,0.677201,0.4
1.88,0.677029,0.4
1.881,0.676856,0.4
1.882,0.676684,0.4
1.883,0.676511,0.4
1.884,0.676339,0.4
1.885,0.676166,0.4
1.886,0.675994,0.4
1.887,0.675821,0.4
1.888,0.675649,0.4
1.889,0.675476,0.4
1.89,0.675304,0.4
1.891,0.675131,0.4
1.892,0.674959,0.4
1.893,0.674786,0.4
1.894,0.674614,0.4
1.895,0.674441,0.4
1.896,0.674268,0.4
1.897,0.674096,0.4
1.898,0.673923,0.4
1.899,0.673751,0.4
1.9,0.673578,0.4
1.901,0.673406,0.4
1.902,0.673233,0.4
1.903,0.673061,0.4
1.904,0.672888,0.4
1.905,0.672716,0.4
1.906,0.672543,0.4
1.907,0.672371,0.4
1.908,0.672198,0.4
1.909,0.672026,0.4
1.91,0.671853,0.4
1.911,0.671681,0.4
1.912,0.671508,0.4
1.913,0.671336,0.4
1.914,0.671163,0.4
1.915,0.67099,0.4
1.916,0.670818,0.4
1.917,0.670645,0.4
1.918,0.670473,0.4
1.919,0.6703,0.4
1.92,0.670128,0.4
1.921,0.669955,0.4
1.922,0.669783,0.4
1.923,0.66961,0.4
1.924,0.669438,0.4
1.925,0.669265,0.4
1.926,0.669093,0.4
1.927,0.66892,0.4
1.928,0.668748,0.4
1.929,0.668575,0.4
1.93,0.668403,0.4
1.931,0.66823,0.4
1.932,0.668058,0.4
1.933,0.667885,0.4
1.934,0.667713,0.4
1.935,0.66754,0.4
1.936,0.667367,0.4
1.937,0.667195,0.4
1.938,0.667022,0.4
1.939,0.66685,0.4
1.94,0.666677,0.4
1.941,0.666505,0.4
1.942,0.666332,0.4
1.943,0.66616,0.4
1.944,0.665987,0.4
1.945,0.665815,0.4
1.946,0.665642,0.4
1.947,0.66547,0.4
1.948,0.665297,0.4
1.949,0.665125,0.4
1.95,0.664952,0.4
1.951,0.66478,0.4
1.952,0.664607,0.4
1.953,0.664435,0.4
1.954,0.664262,0.4
1.955,0.66409,0.4
1.956,0.663917,0.4
1.957,0.663744,0.4
1.958,0.663572,0.4
1.959,0.663399,0.4
1.96,0.663227,0.4
1.961,0.663054,0.4
1.962,0.662882,0.4
1.963,0.662709,0.4
1.964,0.662537,0.4
1.965,0.662364,0.4
1.966,0.662192,0.4
1.967,0.662019,0.4
1.968,0.661847,0.4
1.969,0.661674,0.4
1.97,0.661502,0.4
1.971,0.661329,0.4
1.972,0.661157,0.4
1.973,0.660984,0.4
1.974,0.660812,0.4
1.975,0.660639,0.4
1.976,0.660466,0.4
1.977,0.660294,0.4
1.978,0.660121,0.4
1.979,0.659949,0.4
1.98,0.659776,0.4
1.981,0.659604,0.4
1.982,0.659431,0.4
1.983,0.659259,0.4
1.984,0.659086,0.4
1.985,0.658914,0.4
1.986,0.658741,0.4
1.987,0.658569,0.4
1.988,0.658396,0.4
1.989,0.658224,0.4
1.99,0.658051,0.4
1.991,0.657879,0.4
1.992,0.657706,0.4
1.993,0.657534,0.4
1.994,0.657361,0.4
1.995,0.657189,0.4
1.996,0.657016,0.4
1.997,0.656843,0.4
1.998,0.656671,0.4
1.999,0.656498,0.4
2,0.656326,0.4
2.001,0.656153,0.4
2.002,0.655981,0.4
2.003,0.655808,0.4
2.004,0.655636,0.4
2.005,0.655463,0.4
2.006,0.655291,0.4
2.007,0.655118,0.4
2.008,0.654946,0.4
2.009,0.654773,0.4
2.01,0.654601,0.4
2.011,0.654428,0.4
2.012,0.654256,0.4
2.013,0.654083,0.4
2.014,0.653911,0.4
2.015,0.653738,0.4
2.016,0.653565,0.4
2.017,0.653393,0.4
2.018,0.65322,0.4
2.019,0.653048,0.4
2.02,0.652875,0.4
2.021,0.652703,0.4
2.022,0.65253,0.4
2.023,0.652358,0.4
2.024,0.652185,0.4
2.025,0.652013,0.4
2.026,0.65184,0.4
2.027,0.651668,0.4
2.028,0.651495,0.4
2.029,0.651323,0.4
2.03,0.65115,0.4
2.031,0.650978,0.4
2.032,0.650805,0.4
2.033,0.650633,0.4
2.034,0.65046,0.4
2.035,0.650288,0.4
2.036,0.650115,0.4
2.037,0.649942,0.4
2.038,0.64977,0.4
2.039,0.649597,0.4
2.04,0.649425,0.4
2.041,0.649252,0.4
2.042,0.64908,0.4
2.043,0.648907,0.4
2.044,0.648735,0.4
2.045,0.648562,0.4
2.046,0.64839,0.4
2.047,0.648217,0.4
2.048,0.648045,0.4
2.049,0.647872,0.4
2.05,0.6477,0.4
2.051,0.647527,0.4
2.052,0.647355,0.4
